Race,Sex,Age Group,Occupation,Cause of Death (ICD),PMR,Deaths,Significance level,Lower 95% CI,Upper 95% CI
,,,"[0]930-931, 934, [8]828-834, [9]828-834","[0]J61, [9]501",,,,,
B,F,65-90,"SHIP CAPTAINS, MATES, DECKHANDS",ASBESTOSIS,0,<5,,,
,,,"[0]610, 930-931, [8]497, 828-829, [9]497, 828-829","[0]J61, [9]501",,,,,
B,M,65-90,"SHIP CAPTAINS, MATES, DECKHANDS",ASBESTOSIS,0,<5,,,
,,,"[0]610, 930-931, [8]497, 828-829, [9]497, 828-829","[0]J61, [9]501",,,,,
W,F,65-90,"SHIP CAPTAINS, MATES, DECKHANDS",ASBESTOSIS,0,<5,,,
,,,"[0]610, 930-931, [8]497, 828-829, [9]497, 828-829","[0]J61, [9]501",,,,,
W,M,65-90,"SHIP CAPTAINS, MATES, DECKHANDS",ASBESTOSIS,162,<5,,4,903
,,,"[0]610, 930-931, [8]497, 828-829, [9]497, 828-829","[0]J61, [9]501",,,,,
B,F,65-90,"SHIP CAPTAINS & MATES, ENGINEERS EXC FISHING BOATS",ASBESTOSIS,0,<5,,,
,,,"[0]930-931, [8]828, 833, [9]828, 833","[0]J61, [9]501",,,,,
B,M,65-90,"SHIP CAPTAINS & MATES, ENGINEERS EXC FISHING BOATS",ASBESTOSIS,0,<5,,,
,,,"[0]930-931, [8]828, 833, [9]828, 833","[0]J61, [9]501",,,,,
W,F,65-90,"SHIP CAPTAINS & MATES, ENGINEERS EXC FISHING BOATS",ASBESTOSIS,0,<5,,,
,,,"[0]930-931, [8]828, 833, [9]828, 833","[0]J61, [9]501",,,,,
W,M,65-90,"SHIP CAPTAINS & MATES, ENGINEERS EXC FISHING BOATS",ASBESTOSIS,303,<5,,8,1690
,,,"[0]930-931, [8]828, 833, [9]828, 833","[0]J61, [9]501",,,,,
B,F,65-90,"BRIDGE, LOCK, & LIGHTHOUSE TENDERS",ASBESTOSIS,0,<5,,,
,,,"[0]934, [8]834, [9]834","[0]J61, [9]501",,,,,
B,M,65-90,"BRIDGE, LOCK, & LIGHTHOUSE TENDERS",ASBESTOSIS,0,<5,,,
,,,"[0]934, [8]834, [9]834","[0]J61, [9]501",,,,,
W,F,65-90,"BRIDGE, LOCK, & LIGHTHOUSE TENDERS",ASBESTOSIS,0,<5,,,
,,,"[0]934, [8]834, [9]834","[0]J61, [9]501",,,,,
W,M,65-90,"BRIDGE, LOCK, & LIGHTHOUSE TENDERS",ASBESTOSIS,1687,<5,,42,9399
,,,"[0]934, [8]834, [9]834","[0]J61, [9]501",,,,,
B,F,65-90,MATERIAL MOVING WORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]632, 900, 951-952, 956, 973-975, 960, 965, [8]843-859, [9]843-859","[0]J61, [9]501",,,,,
B,M,65-90,MATERIAL MOVING WORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]632, 900, 951-952, 956, 973-975, 960, 965, [8]843-859, [9]843-859","[0]J61, [9]501",,,,,
W,F,65-90,MATERIAL MOVING WORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]632, 900, 951-952, 956, 973-975, 960, 965, [8]843-859, [9]843-859","[0]J61, [9]501",,,,,
W,M,65-90,MATERIAL MOVING WORKERS,ASBESTOSIS,127,7,,51,261
,,,"[0]632, 900, 951-952, 956, 973-975, 960, 965, [8]843-859, [9]843-859","[0]J61, [9]501",,,,,
B,F,65-90,"SUPERVISORS, MATERIAL MOVING EQUIPMENT OPERATORS",ASBESTOSIS,0,<5,,,
,,,"[0]900, [8]843, [9]843","[0]J61, [9]501",,,,,
B,M,65-90,"SUPERVISORS, MATERIAL MOVING EQUIPMENT OPERATORS",ASBESTOSIS,0,<5,,,
,,,"[0]900, [8]843, [9]843","[0]J61, [9]501",,,,,
W,F,65-90,"SUPERVISORS, MATERIAL MOVING EQUIPMENT OPERATORS",ASBESTOSIS,0,<5,,,
,,,"[0]900, [8]843, [9]843","[0]J61, [9]501",,,,,
W,M,65-90,"SUPERVISORS, MATERIAL MOVING EQUIPMENT OPERATORS",ASBESTOSIS,0,<5,,,
,,,"[0]900, [8]843, [9]843","[0]J61, [9]501",,,,,
B,F,65-90,OPERATING ENGINEERS,ASBESTOSIS,0,<5,,,
,,,"[0]632, [8]844, [9]844","[0]J61, [9]501",,,,,
B,M,65-90,OPERATING ENGINEERS,ASBESTOSIS,0,<5,,,
,,,"[0]632, [8]844, [9]844","[0]J61, [9]501",,,,,
W,F,65-90,OPERATING ENGINEERS,ASBESTOSIS,0,<5,,,
,,,"[0]632, [8]844, [9]844","[0]J61, [9]501",,,,,
W,M,65-90,OPERATING ENGINEERS,ASBESTOSIS,142,<5,,39,362
,,,"[0]632, [8]844, [9]844","[0]J61, [9]501",,,,,
B,F,65-90,LONGSHORE EQUIPMENT OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]975, [8]845, [9]845","[0]J61, [9]501",,,,,
B,M,65-90,LONGSHORE EQUIPMENT OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]975, [8]845, [9]845","[0]J61, [9]501",,,,,
W,F,65-90,LONGSHORE EQUIPMENT OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]975, [8]845, [9]845","[0]J61, [9]501",,,,,
W,M,65-90,LONGSHORE EQUIPMENT OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]975, [8]845, [9]845","[0]J61, [9]501",,,,,
B,F,65-90,HOIST & WINCH OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]956, [8]848, [9]848","[0]J61, [9]501",,,,,
B,M,65-90,HOIST & WINCH OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]956, [8]848, [9]848","[0]J61, [9]501",,,,,
W,F,65-90,HOIST & WINCH OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]956, [8]848, [9]848","[0]J61, [9]501",,,,,
W,M,65-90,HOIST & WINCH OPERATORS,ASBESTOSIS,2654,<5,,66,14786
,,,"[0]956, [8]848, [9]848","[0]J61, [9]501",,,,,
B,F,65-90,CRANE & TOWER OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]951, [8]849, [9]849","[0]J61, [9]501",,,,,
B,M,65-90,CRANE & TOWER OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]951, [8]849, [9]849","[0]J61, [9]501",,,,,
W,F,65-90,CRANE & TOWER OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]951, [8]849, [9]849","[0]J61, [9]501",,,,,
W,M,65-90,CRANE & TOWER OPERATORS,ASBESTOSIS,131,<5,,3,733
,,,"[0]951, [8]849, [9]849","[0]J61, [9]501",,,,,
B,F,65-90,"EXCAVATING, GRADING, & ROAD MACHINE OPERATORS (GROUPED)",ASBESTOSIS,0,<5,,,
,,,"[0]630, 632, 952, [8]594, 844, 853, 855, [9]594, 844, 853, 855","[0]J61, [9]501",,,,,
B,M,65-90,"EXCAVATING, GRADING, & ROAD MACHINE OPERATORS (GROUPED)",ASBESTOSIS,0,<5,,,
,,,"[0]630, 632, 952, [8]594, 844, 853, 855, [9]594, 844, 853, 855","[0]J61, [9]501",,,,,
W,F,65-90,"EXCAVATING, GRADING, & ROAD MACHINE OPERATORS (GROUPED)",ASBESTOSIS,0,<5,,,
,,,"[0]630, 632, 952, [8]594, 844, 853, 855, [9]594, 844, 853, 855","[0]J61, [9]501",,,,,
W,M,65-90,"EXCAVATING, GRADING, & ROAD MACHINE OPERATORS (GROUPED)",ASBESTOSIS,126,<5,,34,323
,,,"[0]630, 632, 952, [8]594, 844, 853, 855, [9]594, 844, 853, 855","[0]J61, [9]501",,,,,
B,F,65-90,EXCAVATING & LOADING MACHINE OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]952, [8]853, [9]853","[0]J61, [9]501",,,,,
B,M,65-90,EXCAVATING & LOADING MACHINE OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]952, [8]853, [9]853","[0]J61, [9]501",,,,,
W,F,65-90,EXCAVATING & LOADING MACHINE OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]952, [8]853, [9]853","[0]J61, [9]501",,,,,
W,M,65-90,EXCAVATING & LOADING MACHINE OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]952, [8]853, [9]853","[0]J61, [9]501",,,,,
B,F,65-90,"GRADER, DOZER, & SCRAPER OPERATORS",ASBESTOSIS,0,<5,,,
,,,"[0]632, [8]855, [9]855","[0]J61, [9]501",,,,,
B,M,65-90,"GRADER, DOZER, & SCRAPER OPERATORS",ASBESTOSIS,0,<5,,,
,,,"[0]632, [8]855, [9]855","[0]J61, [9]501",,,,,
W,F,65-90,"GRADER, DOZER, & SCRAPER OPERATORS",ASBESTOSIS,0,<5,,,
,,,"[0]632, [8]855, [9]855","[0]J61, [9]501",,,,,
W,M,65-90,"GRADER, DOZER, & SCRAPER OPERATORS",ASBESTOSIS,245,<5,,30,884
,,,"[0]632, [8]855, [9]855","[0]J61, [9]501",,,,,
B,F,65-90,INDUSTRIAL TRUCK & TRACTOR EQUIPMENT OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]960, [8]856, [9]856","[0]J61, [9]501",,,,,
B,M,65-90,INDUSTRIAL TRUCK & TRACTOR EQUIPMENT OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]960, [8]856, [9]856","[0]J61, [9]501",,,,,
W,F,65-90,INDUSTRIAL TRUCK & TRACTOR EQUIPMENT OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]960, [8]856, [9]856","[0]J61, [9]501",,,,,
W,M,65-90,INDUSTRIAL TRUCK & TRACTOR EQUIPMENT OPERATORS,ASBESTOSIS,114,<5,,3,632
,,,"[0]960, [8]856, [9]856","[0]J61, [9]501",,,,,
B,F,65-90,MISCELLANEOUS MATERIAL MOVING EQUIPMENT OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]965, [8]859, [9]859","[0]J61, [9]501",,,,,
B,M,65-90,MISCELLANEOUS MATERIAL MOVING EQUIPMENT OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]965, [8]859, [9]859","[0]J61, [9]501",,,,,
W,F,65-90,MISCELLANEOUS MATERIAL MOVING EQUIPMENT OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]965, [8]859, [9]859","[0]J61, [9]501",,,,,
W,M,65-90,MISCELLANEOUS MATERIAL MOVING EQUIPMENT OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]965, [8]859, [9]859","[0]J61, [9]501",,,,,
B,F,65-90,"HANDLERS, EQUIPMENT CLEANERS, HELPERS, & LABORERS",ASBESTOSIS,936,<5,,23,5218
,,,"[0]156, 562, 626, 660, 674-675, 693, 726, 761, 895, 900, 950, 961-964, 972, [8]864-889, [9]864-889","[0]J61, [9]501",,,,,
B,M,65-90,"HANDLERS, EQUIPMENT CLEANERS, HELPERS, & LABORERS",ASBESTOSIS,45,<5,,1,252
,,,"[0]156, 562, 626, 660, 674-675, 693, 726, 761, 895, 900, 950, 961-964, 972, [8]864-889, [9]864-889","[0]J61, [9]501",,,,,
W,F,65-90,"HANDLERS, EQUIPMENT CLEANERS, HELPERS, & LABORERS",ASBESTOSIS,425,<5,,11,2368
,,,"[0]156, 562, 626, 660, 674-675, 693, 726, 761, 895, 900, 950, 961-964, 972, [8]864-889, [9]864-889","[0]J61, [9]501",,,,,
W,M,65-90,"HANDLERS, EQUIPMENT CLEANERS, HELPERS, & LABORERS",ASBESTOSIS,114,21,,70,174
,,,"[0]156, 562, 626, 660, 674-675, 693, 726, 761, 895, 900, 950, 961-964, 972, [8]864-889, [9]864-889","[0]J61, [9]501",,,,,
B,F,65-90,"OTHER HANDLERS, CLEANERS, EXCEPT LABORERS",ASBESTOSIS,0,<5,,,
,,,"[0]156, 562, 660, 693, 726, 761, 895, 936, 961-964, 972, [8]863-867, 873-888, [9]864-868, 874-888","[0]J61, [9]501",,,,,
B,M,65-90,"OTHER HANDLERS, CLEANERS, EXCEPT LABORERS",ASBESTOSIS,175,<5,,4,975
,,,"[0]156, 562, 660, 693, 726, 761, 895, 936, 961-964, 972, [8]863-867, 873-888, [9]864-868, 874-888","[0]J61, [9]501",,,,,
W,F,65-90,"OTHER HANDLERS, CLEANERS, EXCEPT LABORERS",ASBESTOSIS,1299,<5,,32,7237
,,,"[0]156, 562, 660, 693, 726, 761, 895, 936, 961-964, 972, [8]863-867, 873-888, [9]864-868, 874-888","[0]J61, [9]501",,,,,
W,M,65-90,"OTHER HANDLERS, CLEANERS, EXCEPT LABORERS",ASBESTOSIS,113,5,,37,264
,,,"[0]156, 562, 660, 693, 726, 761, 895, 936, 961-964, 972, [8]863-867, 873-888, [9]864-868, 874-888","[0]J61, [9]501",,,,,
B,F,65-90,"SUPERVISORS, HANDLERS, EQUIPMENT CLEANERS, & LABORERS, NEC",ASBESTOSIS,0,<5,,,
,,,"[0]900, [8]863, [9]864","[0]J61, [9]501",,,,,
B,M,65-90,"SUPERVISORS, HANDLERS, EQUIPMENT CLEANERS, & LABORERS, NEC",ASBESTOSIS,0,<5,,,
,,,"[0]900, [8]863, [9]864","[0]J61, [9]501",,,,,
W,F,65-90,"SUPERVISORS, HANDLERS, EQUIPMENT CLEANERS, & LABORERS, NEC",ASBESTOSIS,0,<5,,,
,,,"[0]900, [8]863, [9]864","[0]J61, [9]501",,,,,
W,M,65-90,"SUPERVISORS, HANDLERS, EQUIPMENT CLEANERS, & LABORERS, NEC",ASBESTOSIS,0,<5,,,
,,,"[0]900, [8]863, [9]864","[0]J61, [9]501",,,,,
B,F,65-90,"HELPERS, MECHANICS & REPAIRERS",ASBESTOSIS,0,<5,,,
,,,"[0]761, [8]864, [9]865","[0]J61, [9]501",,,,,
B,M,65-90,"HELPERS, MECHANICS & REPAIRERS",ASBESTOSIS,0,<5,,,
,,,"[0]761, [8]864, [9]865","[0]J61, [9]501",,,,,
W,F,65-90,"HELPERS, MECHANICS & REPAIRERS",ASBESTOSIS,0,<5,,,
,,,"[0]761, [8]864, [9]865","[0]J61, [9]501",,,,,
W,M,65-90,"HELPERS, MECHANICS & REPAIRERS",ASBESTOSIS,0,<5,,,
,,,"[0]761, [8]864, [9]865","[0]J61, [9]501",,,,,
B,F,65-90,"HELPERS, CONSTRUCTION & EXTRACTIVE OCCUPATIONS",ASBESTOSIS,0,<5,,,
,,,"[0]660, 693, 156, [8]865-867, [9]866-868","[0]J61, [9]501",,,,,
B,M,65-90,"HELPERS, CONSTRUCTION & EXTRACTIVE OCCUPATIONS",ASBESTOSIS,0,<5,,,
,,,"[0]660, 693, 156, [8]865-867, [9]866-868","[0]J61, [9]501",,,,,
W,F,65-90,"HELPERS, CONSTRUCTION & EXTRACTIVE OCCUPATIONS",ASBESTOSIS,0,<5,,,
,,,"[0]660, 693, 156, [8]865-867, [9]866-868","[0]J61, [9]501",,,,,
W,M,65-90,"HELPERS, CONSTRUCTION & EXTRACTIVE OCCUPATIONS",ASBESTOSIS,0,<5,,,
,,,"[0]660, 693, 156, [8]865-867, [9]866-868","[0]J61, [9]501",,,,,
B,F,65-90,"HELPERS, CONSTRUCTION TRADES",ASBESTOSIS,0,<5,,,
,,,"[0]660, [8]865, [9]866","[0]J61, [9]501",,,,,
B,M,65-90,"HELPERS, CONSTRUCTION TRADES",ASBESTOSIS,0,<5,,,
,,,"[0]660, [8]865, [9]866","[0]J61, [9]501",,,,,
W,F,65-90,"HELPERS, CONSTRUCTION TRADES",ASBESTOSIS,0,<5,,,
,,,"[0]660, [8]865, [9]866","[0]J61, [9]501",,,,,
W,M,65-90,"HELPERS, CONSTRUCTION TRADES",ASBESTOSIS,0,<5,,,
,,,"[0]660, [8]865, [9]866","[0]J61, [9]501",,,,,
B,F,65-90,"HELPERS, SURVEYOR",ASBESTOSIS,0,<5,,,
,,,"[0]156, [8]866, [9]867","[0]J61, [9]501",,,,,
B,M,65-90,"HELPERS, SURVEYOR",ASBESTOSIS,0,<5,,,
,,,"[0]156, [8]866, [9]867","[0]J61, [9]501",,,,,
W,F,65-90,"HELPERS, SURVEYOR",ASBESTOSIS,0,<5,,,
,,,"[0]156, [8]866, [9]867","[0]J61, [9]501",,,,,
W,M,65-90,"HELPERS, SURVEYOR",ASBESTOSIS,0,<5,,,
,,,"[0]156, [8]866, [9]867","[0]J61, [9]501",,,,,
B,F,65-90,"HELPERS, EXTRACTIVE OCCUPATIONS",ASBESTOSIS,0,<5,,,
,,,"[0]693, [8]867, [9]868","[0]J61, [9]501",,,,,
B,M,65-90,"HELPERS, EXTRACTIVE OCCUPATIONS",ASBESTOSIS,0,<5,,,
,,,"[0]693, [8]867, [9]868","[0]J61, [9]501",,,,,
W,F,65-90,"HELPERS, EXTRACTIVE OCCUPATIONS",ASBESTOSIS,0,<5,,,
,,,"[0]693, [8]867, [9]868","[0]J61, [9]501",,,,,
W,M,65-90,"HELPERS, EXTRACTIVE OCCUPATIONS",ASBESTOSIS,0,<5,,,
,,,"[0]693, [8]867, [9]868","[0]J61, [9]501",,,,,
B,F,65-90,CONSTRUCTION LABORERS,ASBESTOSIS,0,<5,,,
,,,"[0]626, [8]869, [9]869","[0]J61, [9]501",,,,,
B,M,65-90,CONSTRUCTION LABORERS,ASBESTOSIS,0,<5,,,
,,,"[0]626, [8]869, [9]869","[0]J61, [9]501",,,,,
W,F,65-90,CONSTRUCTION LABORERS,ASBESTOSIS,0,<5,,,
,,,"[0]626, [8]869, [9]869","[0]J61, [9]501",,,,,
W,M,65-90,CONSTRUCTION LABORERS,ASBESTOSIS,225,10,p<0.05,108,413
,,,"[0]626, [8]869, [9]869","[0]J61, [9]501",,,,,
B,F,65-90,PRODUCTION HELPERS,ASBESTOSIS,0,<5,,,
,,,"[0]895, [8]873, [9]874","[0]J61, [9]501",,,,,
B,M,65-90,PRODUCTION HELPERS,ASBESTOSIS,0,<5,,,
,,,"[0]895, [8]873, [9]874","[0]J61, [9]501",,,,,
W,F,65-90,PRODUCTION HELPERS,ASBESTOSIS,0,<5,,,
,,,"[0]895, [8]873, [9]874","[0]J61, [9]501",,,,,
W,M,65-90,PRODUCTION HELPERS,ASBESTOSIS,0,<5,,,
,,,"[0]895, [8]873, [9]874","[0]J61, [9]501",,,,,
B,F,65-90,"FREIGHT, STOCK, & MATERIAL MOVERS, HAND",ASBESTOSIS,0,<5,,,
,,,"[0]962-963, 972, 562, [8]875-883, [9]875-883","[0]J61, [9]501",,,,,
B,M,65-90,"FREIGHT, STOCK, & MATERIAL MOVERS, HAND",ASBESTOSIS,200,<5,,5,1115
,,,"[0]962-963, 972, 562, [8]875-883, [9]875-883","[0]J61, [9]501",,,,,
W,F,65-90,"FREIGHT, STOCK, & MATERIAL MOVERS, HAND",ASBESTOSIS,1706,<5,,43,9506
,,,"[0]962-963, 972, 562, [8]875-883, [9]875-883","[0]J61, [9]501",,,,,
W,M,65-90,"FREIGHT, STOCK, & MATERIAL MOVERS, HAND",ASBESTOSIS,133,5,,43,310
,,,"[0]962-963, 972, 562, [8]875-883, [9]875-883","[0]J61, [9]501",,,,,
B,F,65-90,REFUSE & RECYCLE COLLECTORS,ASBESTOSIS,0,<5,,,
,,,"[0]972, [8]875, [9]875","[0]J61, [9]501",,,,,
B,M,65-90,REFUSE & RECYCLE COLLECTORS,ASBESTOSIS,0,<5,,,
,,,"[0]972, [8]875, [9]875","[0]J61, [9]501",,,,,
W,F,65-90,REFUSE & RECYCLE COLLECTORS,ASBESTOSIS,0,<5,,,
,,,"[0]972, [8]875, [9]875","[0]J61, [9]501",,,,,
W,M,65-90,REFUSE & RECYCLE COLLECTORS,ASBESTOSIS,0,<5,,,
,,,"[0]972, [8]875, [9]875","[0]J61, [9]501",,,,,
B,F,65-90,LONGSHOREMEN & STEVEDORES (GROUPED),ASBESTOSIS,0,<5,,,
,,,"[0]975, 962, [8]845, 876, [9]845, 876","[0]J61, [9]501",,,,,
B,M,65-90,LONGSHOREMEN & STEVEDORES (GROUPED),ASBESTOSIS,310,<5,,8,1727
,,,"[0]975, 962, [8]845, 876, [9]845, 876","[0]J61, [9]501",,,,,
W,F,65-90,LONGSHOREMEN & STEVEDORES (GROUPED),ASBESTOSIS,0,<5,,,
,,,"[0]975, 962, [8]845, 876, [9]845, 876","[0]J61, [9]501",,,,,
W,M,65-90,LONGSHOREMEN & STEVEDORES (GROUPED),ASBESTOSIS,134,<5,,28,392
,,,"[0]975, 962, [8]845, 876, [9]845, 876","[0]J61, [9]501",,,,,
B,F,65-90,STEVEDORES,ASBESTOSIS,0,<5,,,
,,,"[0]962, [8]876, [9]876","[0]J61, [9]501",,,,,
B,M,65-90,STEVEDORES,ASBESTOSIS,317,<5,,8,1766
,,,"[0]962, [8]876, [9]876","[0]J61, [9]501",,,,,
W,F,65-90,STEVEDORES,ASBESTOSIS,0,<5,,,
,,,"[0]962, [8]876, [9]876","[0]J61, [9]501",,,,,
W,M,65-90,STEVEDORES,ASBESTOSIS,138,<5,,28,403
,,,"[0]962, [8]876, [9]876","[0]J61, [9]501",,,,,
B,F,65-90,STOCK HANDLERS & BAGGERS,ASBESTOSIS,0,<5,,,
,,,"[0]562, [8]877, [9]877","[0]J61, [9]501",,,,,
B,M,65-90,STOCK HANDLERS & BAGGERS,ASBESTOSIS,0,<5,,,
,,,"[0]562, [8]877, [9]877","[0]J61, [9]501",,,,,
W,F,65-90,STOCK HANDLERS & BAGGERS,ASBESTOSIS,4057,<5,p<0.05,101,22606
,,,"[0]562, [8]877, [9]877","[0]J61, [9]501",,,,,
W,M,65-90,STOCK HANDLERS & BAGGERS,ASBESTOSIS,0,<5,,,
,,,"[0]562, [8]877, [9]877","[0]J61, [9]501",,,,,
B,F,65-90,MACHINE FEEDERS & OFFBEARERS,ASBESTOSIS,0,<5,,,
,,,"[0]963, [8]878, [9]878","[0]J61, [9]501",,,,,
B,M,65-90,MACHINE FEEDERS & OFFBEARERS,ASBESTOSIS,0,<5,,,
,,,"[0]963, [8]878, [9]878","[0]J61, [9]501",,,,,
W,F,65-90,MACHINE FEEDERS & OFFBEARERS,ASBESTOSIS,0,<5,,,
,,,"[0]963, [8]878, [9]878","[0]J61, [9]501",,,,,
W,M,65-90,MACHINE FEEDERS & OFFBEARERS,ASBESTOSIS,326,<5,,8,1819
,,,"[0]963, [8]878, [9]878","[0]J61, [9]501",,,,,
B,F,65-90,"FREIGHT, STOCK, & MATERIAL MOVERS, HAND, NEC",ASBESTOSIS,0,<5,,,
,,,"[0]962, [8]883, [9]883","[0]J61, [9]501",,,,,
B,M,65-90,"FREIGHT, STOCK, & MATERIAL MOVERS, HAND, NEC",ASBESTOSIS,281,<5,,7,1568
,,,"[0]962, [8]883, [9]883","[0]J61, [9]501",,,,,
W,F,65-90,"FREIGHT, STOCK, & MATERIAL MOVERS, HAND, NEC",ASBESTOSIS,0,<5,,,
,,,"[0]962, [8]883, [9]883","[0]J61, [9]501",,,,,
W,M,65-90,"FREIGHT, STOCK, & MATERIAL MOVERS, HAND, NEC",ASBESTOSIS,120,<5,,25,352
,,,"[0]962, [8]883, [9]883","[0]J61, [9]501",,,,,
B,F,65-90,GARAGE & SERVICE STATION RELATED OCCUPATIONS,ASBESTOSIS,0,<5,,,
,,,"[0]726, [8]885, [9]885","[0]J61, [9]501",,,,,
B,M,65-90,GARAGE & SERVICE STATION RELATED OCCUPATIONS,ASBESTOSIS,0,<5,,,
,,,"[0]726, [8]885, [9]885","[0]J61, [9]501",,,,,
W,F,65-90,GARAGE & SERVICE STATION RELATED OCCUPATIONS,ASBESTOSIS,0,<5,,,
,,,"[0]726, [8]885, [9]885","[0]J61, [9]501",,,,,
W,M,65-90,GARAGE & SERVICE STATION RELATED OCCUPATIONS,ASBESTOSIS,0,<5,,,
,,,"[0]726, [8]885, [9]885","[0]J61, [9]501",,,,,
B,F,65-90,VEHICLE WASHERS & EQUIPMENT CLEANERS,ASBESTOSIS,0,<5,,,
,,,"[0]961, [8]887, [9]887","[0]J61, [9]501",,,,,
B,M,65-90,VEHICLE WASHERS & EQUIPMENT CLEANERS,ASBESTOSIS,0,<5,,,
,,,"[0]961, [8]887, [9]887","[0]J61, [9]501",,,,,
W,F,65-90,VEHICLE WASHERS & EQUIPMENT CLEANERS,ASBESTOSIS,0,<5,,,
,,,"[0]961, [8]887, [9]887","[0]J61, [9]501",,,,,
W,M,65-90,VEHICLE WASHERS & EQUIPMENT CLEANERS,ASBESTOSIS,0,<5,,,
,,,"[0]961, [8]887, [9]887","[0]J61, [9]501",,,,,
B,F,65-90,HAND PACKERS & PACKAGERS,ASBESTOSIS,0,<5,,,
,,,"[0]964, [8]888, [9]888","[0]J61, [9]501",,,,,
B,M,65-90,HAND PACKERS & PACKAGERS,ASBESTOSIS,0,<5,,,
,,,"[0]964, [8]888, [9]888","[0]J61, [9]501",,,,,
W,F,65-90,HAND PACKERS & PACKAGERS,ASBESTOSIS,0,<5,,,
,,,"[0]964, [8]888, [9]888","[0]J61, [9]501",,,,,
W,M,65-90,HAND PACKERS & PACKAGERS,ASBESTOSIS,0,<5,,,
,,,"[0]964, [8]888, [9]888","[0]J61, [9]501",,,,,
B,F,65-90,"LABORERS, EXC CONSTRUCTION",ASBESTOSIS,1105,<5,,28,6156
,,,"[0]674-675, 950, 962, [8]889, [9]889","[0]J61, [9]501",,,,,
B,M,65-90,"LABORERS, EXC CONSTRUCTION",ASBESTOSIS,78,<5,,2,435
,,,"[0]674-675, 950, 962, [8]889, [9]889","[0]J61, [9]501",,,,,
W,F,65-90,"LABORERS, EXC CONSTRUCTION",ASBESTOSIS,0,<5,,,
,,,"[0]674-675, 950, 962, [8]889, [9]889","[0]J61, [9]501",,,,,
W,M,65-90,"LABORERS, EXC CONSTRUCTION",ASBESTOSIS,71,8,,30,139
,,,"[0]674-675, 950, 962, [8]889, [9]889","[0]J61, [9]501",,,,,
B,F,65-90,MILITARY,ASBESTOSIS,0,<5,,,
,,,"[0]980-983, [8]905, [9]905","[0]J61, [9]501",,,,,
B,M,65-90,MILITARY,ASBESTOSIS,0,<5,,,
,,,"[0]980-983, [8]905, [9]905","[0]J61, [9]501",,,,,
W,F,65-90,MILITARY,ASBESTOSIS,0,<5,,,
,,,"[0]980-983, [8]905, [9]905","[0]J61, [9]501",,,,,
W,M,65-90,MILITARY,ASBESTOSIS,70,<5,,8,252
,,,"[0]980-983, [8]905, [9]905","[0]J61, [9]501",,,,,
B,F,65-90,RETIRED,ASBESTOSIS,0,<5,,,
,,,"[0]906, [8]913, [9]913","[0]J61, [9]501",,,,,
B,M,65-90,RETIRED,ASBESTOSIS,0,<5,,,
,,,"[0]906, [8]913, [9]913","[0]J61, [9]501",,,,,
W,F,65-90,RETIRED,ASBESTOSIS,0,<5,,,
,,,"[0]906, [8]913, [9]913","[0]J61, [9]501",,,,,
W,M,65-90,RETIRED,ASBESTOSIS,0,<5,,,
,,,"[0]906, [8]913, [9]913","[0]J61, [9]501",,,,,
B,F,65-90,"RETIRED, STUDENTS, VOLUNTEERS, NEVER WORKED NOT REPORTED",ASBESTOSIS,0,<5,,,
,,,"[0]902-999, [8]913, 915-999, [9]913, 915-999","[0]J61, [9]501",,,,,
B,M,65-90,"RETIRED, STUDENTS, VOLUNTEERS, NEVER WORKED NOT REPORTED",ASBESTOSIS,156,<5,,4,869
,,,"[0]902-999, [8]913, 915-999, [9]913, 915-999","[0]J61, [9]501",,,,,
W,F,65-90,"RETIRED, STUDENTS, VOLUNTEERS, NEVER WORKED NOT REPORTED",ASBESTOSIS,0,<5,,,
,,,"[0]902-999, [8]913, 915-999, [9]913, 915-999","[0]J61, [9]501",,,,,
W,M,65-90,"RETIRED, STUDENTS, VOLUNTEERS, NEVER WORKED NOT REPORTED",ASBESTOSIS,80,7,,32,164
